,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
338,2023-09-26 20:00:00,1.3486216845827332,1.349392728810193,1.3531276878933096,1.3486216845827332,1.3486216845827332,0.002607082710825836,0.002607082710825836,0.002607082710825836,0.0002521326398621418,0.0002521326398621418,0.0002521326398621418,0.002354950070963694,0.002354950070963694,0.002354950070963694,0.0,0.0,0.0,1.351228767293559
339,2023-09-26 21:00:00,1.3487875040500772,1.3490874578856848,1.3531105329349469,1.3487875040500772,1.3487875040500772,0.0023397160219079676,0.0023397160219079676,0.0023397160219079676,8.102896775494253e-05,8.102896775494253e-05,8.102896775494253e-05,0.0022586870541530255,0.0022586870541530255,0.0022586870541530255,0.0,0.0,0.0,1.3511272200719853
340,2023-09-26 22:00:00,1.348953323517421,1.3491967641686946,1.3530894418299964,1.348953323517421,1.348953323517421,0.0020721623332730175,0.0020721623332730175,0.0020721623332730175,-8.65342702339249e-05,-8.65342702339249e-05,-8.65342702339249e-05,0.002158696603506942,0.002158696603506942,0.002158696603506942,0.0,0.0,0.0,1.351025485850694
341,2023-09-26 23:00:00,1.3491191429847649,1.34910882104181,1.3529342207018824,1.3491191429847649,1.3491191429847649,0.0019207304360315377,0.0019207304360315377,0.0019207304360315377,-0.0001363273406792032,-0.0001363273406792032,-0.0001363273406792032,0.0020570577767107406,0.0020570577767107406,0.0020570577767107406,0.0,0.0,0.0,1.3510398734207965
342,2023-09-27 00:00:00,1.3492849624521086,1.349227828362037,1.3530753080180822,1.3492849624521086,1.3492849624521086,0.0019065439491542627,0.0019065439491542627,0.0019065439491542627,-4.921191992057447e-05,-4.921191992057447e-05,-4.921191992057447e-05,0.001955755869074837,0.001955755869074837,0.001955755869074837,0.0,0.0,0.0,1.351191506401263
343,2023-09-27 01:00:00,1.3494507819194523,1.3496114558650378,1.353541021340656,1.3494507819194523,1.3494507819194523,0.0019491718380948869,0.0019491718380948869,0.0019491718380948869,9.252069714106023e-05,9.252069714106023e-05,9.252069714106023e-05,0.0018566511409538267,0.0018566511409538267,0.0018566511409538267,0.0,0.0,0.0,1.3513999537575472
344,2023-09-27 02:00:00,1.349616601386796,1.3497266890656683,1.3535179164512672,1.349616601386796,1.349616601386796,0.001943440602070643,0.001943440602070643,0.001943440602070643,0.000181990845017825,0.000181990845017825,0.000181990845017825,0.001761449757052818,0.001761449757052818,0.001761449757052818,0.0,0.0,0.0,1.3515600419888667
345,2023-09-27 03:00:00,1.34978242085414,1.3496445022384134,1.3535624860414424,1.34978242085414,1.34978242085414,0.0018481625585900542,0.0018481625585900542,0.0018481625585900542,0.00017648522050249028,0.00017648522050249028,0.00017648522050249028,0.0016716773380875641,0.0016716773380875641,0.0016716773380875641,0.0,0.0,0.0,1.35163058341273
346,2023-09-27 04:00:00,1.3499482403214838,1.34957217443859,1.3535983325125005,1.3499482403214838,1.3499482403214838,0.0017087676362252918,0.0017087676362252918,0.0017087676362252918,0.00012011214732512163,0.00012011214732512163,0.00012011214732512163,0.0015886554889001701,0.0015886554889001701,0.0015886554889001701,0.0,0.0,0.0,1.351657007957709
347,2023-09-27 05:00:00,1.3501140597888277,1.3497735223229625,1.3536116835687106,1.3501140597888277,1.3501140597888277,0.001600715961698982,0.001600715961698982,0.001600715961698982,8.723433638768177e-05,8.723433638768177e-05,8.723433638768177e-05,0.0015134816253113003,0.0015134816253113003,0.0015134816253113003,0.0,0.0,0.0,1.3517147757505268
348,2023-09-27 06:00:00,1.3502798792561714,1.3497314888270004,1.3537810463530646,1.3502798792561714,1.3502798792561714,0.0015536090053746843,0.0015536090053746843,0.0015536090053746843,0.00010659662844305022,0.00010659662844305022,0.00010659662844305022,0.0014470123769316345,0.0014470123769316345,0.0014470123769316345,0.0,0.0,0.0,1.3518334882615461
349,2023-09-27 07:00:00,1.3504456987235154,1.349941492442333,1.3538765553708767,1.3504456987235154,1.3504456987235154,0.001528219010559726,0.001528219010559726,0.001528219010559726,0.00013836821680254682,0.00013836821680254682,0.00013836821680254682,0.0013898507937571791,0.0013898507937571791,0.0013898507937571791,0.0,0.0,0.0,1.351973917734075
350,2023-09-27 08:00:00,1.3506115181908591,1.350161767662074,1.3539967811350535,1.3506115181908591,1.3506115181908591,0.0014622386511647723,0.0014622386511647723,0.0014622386511647723,0.00011990111897511474,0.00011990111897511474,0.00011990111897511474,0.0013423375321896579,0.0013423375321896579,0.0013423375321896579,0.0,0.0,0.0,1.3520737568420238
351,2023-09-27 09:00:00,1.3507773376582028,1.3501649777338551,1.3541234108398834,1.3507773376582028,1.3507773376582028,0.0013337294902455892,0.0013337294902455892,0.0013337294902455892,2.918334846690737e-05,2.918334846690737e-05,2.918334846690737e-05,0.0013045461417786823,0.0013045461417786823,0.0013045461417786823,0.0,0.0,0.0,1.3521110671484484
352,2023-09-27 10:00:00,1.3509431571255466,1.3501078848961616,1.3540919506986695,1.3509431571255466,1.3509431571255466,0.0011792415900094202,0.0011792415900094202,0.0011792415900094202,-9.704092796262024e-05,-9.704092796262024e-05,-9.704092796262024e-05,0.0012762825179720402,0.0012762825179720402,0.0012762825179720402,0.0,0.0,0.0,1.352122398715556
353,2023-09-27 11:00:00,1.3511089765928905,1.3501453063375495,1.354089836281545,1.3511089765928905,1.3511089765928905,0.0010543629369677383,0.0010543629369677383,0.0010543629369677383,-0.00020272559213697008,-0.00020272559213697008,-0.00020272559213697008,0.0012570885291047084,0.0012570885291047084,0.0012570885291047084,0.0,0.0,0.0,1.3521633395298582
